epoch,i,loss
83,1,0.0909276150775199
84,0,0.10854920110076058
84,0,0.08892092808168761
84,1,0.09644517256897323
85,0,0.09601118111488771
85,0,0.10028012990191275
85,1,0.09953547641634941
86,0,0.09311441225664956
86,0,0.08467584924430263
86,1,0.09729611075350217
87,0,0.09376764278478768
87,0,0.08607614838651248
87,1,0.08619281588768472
88,0,0.08390741339143441
88,0,0.07980377285988355
88,1,0.09329987579614532
89,0,0.099487393828375
89,0,0.07998743299774978
89,1,0.09429762561862566
90,0,0.08756772485770742
90,0,0.0805478923935063
90,1,0.08861084404040356
91,0,0.07880092450246519
91,0,0.08988673015668684
91,1,0.07945920082227308
92,0,0.08025111440493136
92,0,0.08465487738044894
92,1,0.08098609661873506
93,0,0.07622487402083922
93,0,0.07394017442604717
93,1,0.0835398794817073
94,0,0.07929434136924696
94,0,0.07789266185492885
94,1,0.07653808162300563
95,0,0.07455709998552897
95,0,0.09232531180035095
95,1,0.0814178609194196
96,0,0.06978165229060213
96,0,0.08837297997836556
96,1,0.08846175959523843
97,0,0.06803164308016398
97,0,0.07293643830914279
97,1,0.07967583245920892
98,0,0.07280833475595834
98,0,0.07260605419168667
98,1,0.08543289680870211
99,0,0.07864211955849006
99,0,0.06545091222743599
99,1,0.07346439148698534
100,0,0.06892326097859412
100,0,0.07166757350977586
100,1,0.06914450726186742
