epoch,i,loss
30,0,0.18767115154436656
30,1,0.171596177074374
31,0,0.15830410439140943
31,0,0.16181913421166186
31,1,0.16440559649954037
32,0,0.1687615700826353
32,0,0.15014063756988974
32,1,0.17165387756362252
33,0,0.15713489412957307
33,0,0.14524208982380069
33,1,0.1615162494079191
34,0,0.14252309409939512
34,0,0.1495829157683314
34,1,0.13660368901126238
35,0,0.1355032635738655
35,0,0.14655702439497928
35,1,0.1386528898562704
36,0,0.1362911785895727
36,0,0.13921712513784973
36,1,0.14888335353865914
37,0,0.12027576079173964
37,0,0.14028698829363803
37,1,0.11879334842063943
38,0,0.12364177671926362
38,0,0.13220342575591437
38,1,0.135042315386996
39,0,0.11916496171330919
39,0,0.10651963059695399
39,1,0.14760012301255246
40,0,0.14829411813799215
40,0,0.10709956075463976
40,1,0.12453005957056065
41,0,0.10572007762230172
41,0,0.11252527151788984
41,1,0.12105097690103006
42,0,0.11952137080382327
42,0,0.09832462235068788
42,1,0.11214721803458369
43,0,0.12022157530395353
43,0,0.11406018470927161
43,1,0.11552247876415447
44,0,0.12595154603525083
44,0,0.0965963643880523
44,1,0.09621933163428793
45,0,0.10465483067139071
45,0,0.09486795133169816
45,1,0.09312371651128847
46,0,0.0923462873134686
46,0,0.08732006174265122
46,1,0.09251056170585203
47,0,0.09438183983521801
47,0,0.08519579971931418
47,1,0.12757756903159376
48,0,0.09339559598996931
48,0,0.0981382523112151
48,1,0.09481718543232703
49,0,0.09167623584519843
49,0,0.09892495417473268
49,1,0.0874492421518175
50,0,0.08671972292418383
50,0,0.08291043531225652
50,1,0.08672407398722609
51,0,0.07640409595047941
51,0,0.07979954079705842
51,1,0.08181220220820028
52,0,0.06992517632185197
52,0,0.08628345261879113
52,1,0.1521711964160204
53,0,0.10506984887986767
53,0,0.06725969960038759
53,1,0.08735870961479995
54,0,0.07340582239688659
54,0,0.08288915445838048
54,1,0.07807717168209505
55,0,0.06882451843394309
55,0,0.07496191762691858
55,1,0.07506877476615566
56,0,0.08204958413024338
56,0,0.06339490094355174
56,1,0.0743885997264665
57,0,0.06987144569961393
57,0,0.0696001194265424
57,1,0.06690212992989288
58,0,0.0775800958960032
58,0,0.06407944477942525
58,1,0.057132269198797186
59,0,0.06181176440144072
59,0,0.07524901102011909
59,1,0.06072979753038713
60,0,0.06140695915234332
60,0,0.056954773428032596
60,1,0.06556117108889989
61,0,0.0642557948713704
61,0,0.0872956741677255
61,1,0.06296561074880314
62,0,0.062177064201357414
62,0,0.06246030490313258
62,1,0.052801827881105094
63,0,0.05788031802037541
63,0,0.06534010704074587
63,1,0.05531949261013342
64,0,0.0653929593687763
64,0,0.09373367878095228
64,1,0.05645631101666665
65,0,0.05031333743993725
65,0,0.04903843753724074
65,1,0.06241459794798676
66,0,0.06865958128200501
66,0,0.04860708096577805
66,1,0.05920581261114198
67,0,0.06023221744262442
67,0,0.07706723848775941
67,1,0.061994600432867905
68,0,0.045477683228269526
68,0,0.050801517822000444
68,1,0.06884640424835439
69,0,0.04967212600975621
69,0,0.05885635818145713
69,1,0.05292090133060606
70,0,0.05542867721951738
70,0,0.0505561656223572
70,1,0.05314217193280252
71,0,0.043692104784505706
71,0,0.05890919423985238
71,1,0.03923686510142015
72,0,0.046936695169353365
72,0,0.04476565335478101
72,1,0.04499119794832505
73,0,0.07832172203200813
73,0,0.046631441641674966
73,1,0.0427310203145049
74,0,0.04142889458382008
74,0,0.03816783728496152
74,1,0.057391749314811766
75,0,0.04964508540092074
75,0,0.04720095678099564
75,1,0.045541391546400835
76,0,0.049989066961012324
76,0,0.04151555846388243
76,1,0.04721294748311748
77,0,0.051784135724360844
77,0,0.05449828838131258
77,1,0.03690434246304996
78,0,0.038139874970882524
78,0,0.04934792439168205
78,1,0.04288850772213571
79,0,0.03954991674506847
79,0,0.04303545539020276
79,1,0.04104576337778447
80,0,0.03640688775221304
80,0,0.05450126638978112
80,1,0.0395824453432341
81,0,0.03522108015319218
81,0,0.034347882978998275
81,1,0.04670615536065734
82,0,0.045905960951836744
82,0,0.04566991680814904
82,1,0.04023036438667653
83,0,0.04314731530921192
83,0,0.03450995339650889
83,1,0.04439147287143432
84,0,0.03114889090766712
84,0,0.04180720507414365
84,1,0.06651108331826268
85,0,0.04172643350095165
85,0,0.05345286362405334
85,1,0.03959274884997582
86,0,0.04257261918439549
86,0,0.04556686739076157
86,1,0.0441404458477485
87,0,0.04516105175170363
87,0,0.03747346392851703
87,1,0.03190975267040942
88,0,0.042792610624539
88,0,0.03457534497565761
88,1,0.034399936650404514
89,0,0.03393306519494069
89,0,0.03026589274178354
89,1,0.03152149920446836
90,0,0.03871824143796551
90,0,0.03873743118281115
90,1,0.0378090974076518
91,0,0.03655538918944646
91,0,0.029390511302543536
91,1,0.02437234281239157
92,0,0.031319133462194275
92,0,0.06172923229596749
92,1,0.042410611479106
93,0,0.045215556626113096
93,0,0.03333056825498233
93,1,0.031750579754232754
94,0,0.037589147877024144
94,0,0.036584302583443265
94,1,0.03124591084767361
95,0,0.03321923783087
95,0,0.03478884569616342
95,1,0.032745706155059895
96,0,0.0307271079711464
96,0,0.029837395169068963
96,1,0.025709843091970802
97,0,0.032563622423200586
97,0,0.02489548939641337
97,1,0.023908550955583245
98,0,0.03891848364597833
98,0,0.03570624169114293
98,1,0.02870594899702285
99,0,0.026109208191307832
99,0,0.028657645158165573
99,1,0.02404181424490347
100,0,0.028471425071130603
100,0,0.03546800271950054
100,1,0.027641887909599712
