epoch,i,loss
33,0,0.11844459031613505
33,0,0.1082397143223456
34,0,0.11703923116533124
34,0,0.109976876070913
34,0,0.09545827387090848
35,0,0.10663177939702054
35,0,0.10356416500040463
35,0,0.09697559358057928
36,0,0.09787734970450401
36,0,0.10916613049957218
36,0,0.08308903143113973
37,0,0.09253076615990424
37,0,0.09370592183300427
37,0,0.09942981585556147
38,0,0.11200663527207715
38,0,0.09046688679681748
38,0,0.08314247094855017
39,0,0.09052382048447521
39,0,0.07762577069201032
39,0,0.09526750521392238
40,0,0.09275058189368977
40,0,0.08458832191417412
40,0,0.0691767666032728
41,0,0.08107608898865934
41,0,0.07566008158028126
41,0,0.07051659573097618
42,0,0.0675518309735522
42,0,0.08031561609585675
42,0,0.06806956942440295
43,0,0.07262770930419163
43,0,0.07367674075067043
43,0,0.07334912199603051
44,0,0.06645633196648286
44,0,0.07148352314775087
44,0,0.0650040727792954
45,0,0.07097749206788685
45,0,0.060147203581065546
45,0,0.06631769030830081
46,0,0.05371763823287828
46,0,0.06204725205138022
46,0,0.06332000189137701
47,0,0.056954868175849625
47,0,0.05728447414478477
47,0,0.060110503351505924
48,0,0.053146210061956425
48,0,0.0519672802896524
48,0,0.058600098730958235
49,0,0.05927348126448235
49,0,0.051238645476346115
49,0,0.04954351494278835
50,0,0.05132633156846372
50,0,0.05126426190289916
50,0,0.05479357881965686
51,0,0.04443823369409965
51,0,0.05342835127090921
51,0,0.04909688148799599
52,0,0.04824535303502059
52,0,0.05160252556052743
52,0,0.04607972751694674
53,0,0.04976295339589824
53,0,0.0470040748846166
53,0,0.04412143288788443
54,0,0.04427212389300064
54,0,0.04401047139105444
54,0,0.0425407431677592
55,0,0.04922768990604245
55,0,0.039137792070301214
55,0,0.04080308293353538
56,0,0.03589032993328815
56,0,0.04602251741655019
56,0,0.042306202406785925
57,0,0.044605166632301955
57,0,0.04647245600211377
57,0,0.03658860326953688
58,0,0.037952563278757186
58,0,0.03854103789341693
58,0,0.0445042788906365
59,0,0.034121049064382604
59,0,0.0349497760703065
59,0,0.04189803514021392
60,0,0.035327689380061866
60,0,0.038773120742063134
60,0,0.0430038137057302
61,0,0.034497229154316744
61,0,0.02844639331558529
61,0,0.03157901076828035
62,0,0.03801008616098944
62,0,0.0343564984730768
62,0,0.032974944787328035
63,0,0.038018899333036066
63,0,0.029008032583004356
63,0,0.030103893100036954
64,0,0.030969058258496985
64,0,0.03522855931969018
64,0,0.03412700567052376
65,0,0.027855549891460305
65,0,0.03201019901269096
65,0,0.02714913488574782
66,0,0.03212076995749863
66,0,0.03309949230858866
66,0,0.027157447752257695
67,0,0.026703425645067985
67,0,0.03684602523868789
67,0,0.03053494773767128
68,0,0.02795606582634607
68,0,0.02622599434107542
68,0,0.025767564721291467
69,0,0.02792477946044231
69,0,0.02658897362725467
69,0,0.028252633725654105
70,0,0.020713538140514676
70,0,0.03582304314358578
70,0,0.02650966265771006
71,0,0.02830612480792464
71,0,0.023475434179702888
71,0,0.032160457774844706
72,0,0.0241102044903008
72,0,0.029114295576451992
72,0,0.030457851353424544
73,0,0.021645674424968203
73,0,0.025139400288842772
73,0,0.026304905445371965
74,0,0.02789810749854208
74,0,0.021370213264979575
74,0,0.02289544489491275
75,0,0.023965886323617732
75,0,0.029867148977153157
75,0,0.025289769023086647
76,0,0.019319788120420917
76,0,0.022397134324763805
76,0,0.024712963276827822
77,0,0.021216591672819793
77,0,0.02420830907186075
77,0,0.01664353470432059
78,0,0.03004427093594354
78,0,0.021885639431943396
78,0,0.020540218192095658
79,0,0.014999016456553067
79,0,0.02161025491600134
79,0,0.021940487650774266
80,0,0.01905252986197949
80,0,0.021740662440068413
80,0,0.019436394339617417
81,0,0.02572655978099424
81,0,0.034030152494277884
81,0,0.016426005562273215
82,0,0.026089555275037278
82,0,0.01846878063076233
82,0,0.016459060847113023
83,0,0.01700422325295073
83,0,0.014792849048401932
83,0,0.026338256009360204
84,0,0.02173173382441152
84,0,0.02169874964557512
84,0,0.017783560257937227
85,0,0.019798417875011052
85,0,0.012625397147363698
85,0,0.019292314978772585
86,0,0.019193194198365113
86,0,0.014698526496542809
86,0,0.015083674474486284
87,0,0.016699526026578888
87,0,0.019118644667751327
87,0,0.01950898827101123
88,0,0.021374504250588313
88,0,0.012628318547100132
88,0,0.016477921882606283
89,0,0.014550564946055564
89,0,0.019574196018487672
89,0,0.01733913844242236
90,0,0.014100208263179021
90,0,0.0179761418364752
90,0,0.01771179632502323
91,0,0.02096401212014714
91,0,0.015645726006573105
91,0,0.012056395870025213
92,0,0.01766983157365906
92,0,0.014035997086689256
92,0,0.013800088119008864
93,0,0.016240258237860183
93,0,0.014759837043927792
93,0,0.01251935094775518
94,0,0.0109505363162702
94,0,0.013735873802869144
94,0,0.019303680069706574
95,0,0.01185296206944147
95,0,0.014720544264157663
95,0,0.013879498375380146
96,0,0.015836544883703545
96,0,0.016562657744376635
96,0,0.012375449507535264
97,0,0.014802152167397494
97,0,0.014743227173089601
97,0,0.015534398174483557
98,0,0.010137722850064462
98,0,0.01347297286301167
98,0,0.014612178496389213
99,0,0.013513940871142003
99,0,0.011399051685323368
99,0,0.01194830520116553
100,0,0.009084026453950043
100,0,0.013598001614327029
100,0,0.01494315265896445
